mismatches,matches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
9084,36648,1197,65859,684,0,0.1986355287326161,0.026174232484912095,112275,0.40732130928523713
