matches,mismatches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
2521,1692,10082,265,29603,0,0.4016140517446,0.06290054592926655,43898,0.09597248166203472
