mismatches,matches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
43657,72192,3638,2313,1437,0,0.3768439952006491,0.03140294693955062,119599,0.9686452227861437
