invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
19042,1522,19168,72543,2078,0,0.209004372430788,0.02265813261222754,112275,0.8168425740369628
