invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
114753,3876,420,550,41,0,0.4329896907216495,0.042268041237113405,119599,0.008110435705984164
