matches,mismatches_next_base,mismatches,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
47808,4264,25412,15702,39556,0,0.3470636438131658,0.05823545479377219,128478,0.5699030184156042
