invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
27170,12260,2958,1509,240,0,0.33781061114842176,0.053727333781061114,43897,0.1017609403831697
