invalid_lift,missing_hit,matches,mismatches_next_base,mismatches,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
31545,29533,43526,3601,23874,0,0.35421364985163206,0.0534272997032641,128478,0.5246034340509659
