matches,mismatches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
96137,43233,7905,98622,46768,0,0.3102030566118964,0.0567195235703523,284760,0.4894296951819076
