matches,mismatches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
113261,56098,15558,8705,4494,0,0.33123719436227184,0.051399689417155274,189411,0.894134976321333
