missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
21136,67260,35957,5457,4125,0,0.34836315723185135,0.05286919790344614,128478,0.8033826803032426
