invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
59726,870,21895,37108,1761,0,0.3710828262969679,0.029845940036947273,119599,0.49334024531977694
