mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
7573,10706,1027,16900,12077,0,0.4143005634881558,0.0561846928168937,47256,0.3868080243778568
