invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
36969,9923,172,192,19,0,0.4725274725274725,0.0521978021978022,47256,0.0077027255798205515
