matches,mismatches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
172556,59326,6686,1416,4588,0,0.255845645630105,0.028833630898474225,237886,0.9747610199843623
