invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
75000,26756,34033,102097,3850,0,0.2500036729596709,0.028281789465951664,237886,0.5722488923265766
