missing_hit,invalid_lift,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
17130,7703,13065,9357,1294,0,0.4173133529569173,0.05771117652305771,47255,0.4744894720135435
