missing_hit,mismatches,matches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
19374,81401,173045,10876,10940,0,0.31991463807644843,0.042743843487419726,284760,0.8935454417755303
