missing_hit,invalid_lift,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
12355,3196,12514,15832,1652,0,0.4414732237352713,0.05827982784167078,43897,0.64573888876233
