matches,mismatches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
52809,29075,44416,4877,2178,0,0.3550754726198036,0.059559865175125785,128478,0.6373386883357463
