invalid_lift,missing_hit,matches,mismatches_next_base,mismatches,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
106067,3270,2322,84,616,0,0.20966643975493532,0.02859087814840027,112275,0.02616789133823202
