mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
51642,99731,7899,29832,8206,0,0.3411572737542362,0.052182357487795046,189411,0.7991774500952954
