mismatches,matches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
54775,108845,8222,8435,17356,0,0.3347695880699181,0.05025058061361692,189411,0.8638357856724266
