matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
132385,43842,10780,5712,50879,0,0.24878140126087375,0.032412740385979445,237886,0.7408044189233498
