invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
117724,30914,38946,97176,6709,0,0.28611098867192664,0.04928666931135305,284760,0.478023598820059
