matches,mismatches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
17787,13756,10867,1691,1488,0,0.43610309735916053,0.05360935865326697,43898,0.718552098045469
