missing_hit,invalid_lift,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
30938,32491,42276,22773,3628,0,0.3500899322049532,0.055773340097464985,128478,0.5063045813290992
