missing_hit,invalid_lift,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
28942,159171,427,872,71,0,0.3287143956889915,0.054657428791377985,189412,0.006858066014824827
