missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
12097,17063,13404,1685,1334,0,0.4399514228509535,0.05530574063741097,43898,0.6940407307850016
