missing_hit,invalid_lift,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
29246,8905,58314,32014,4932,0,0.35441944911876716,0.05460100965370649,128479,0.7030565306392484
