mismatches,matches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
44641,72405,3674,1821,732,0,0.38139705756711034,0.03138936828255558,119599,0.9786536676728066
