matches,mismatches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
48856,29375,2343,1816,39552,0,0.3754905344428679,0.029949764159987728,119599,0.6541108203245847
