matches,mismatches_next_base,mismatches,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
115330,8150,54139,6125,13817,0,0.31946255657376865,0.048091391345909874,189411,0.8947157240075814
