mismatches,matches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
35854,237307,7093,133229,148573,0,0.13125592599236346,0.025966371480555424,554963,0.4922147963017354
