mismatches,matches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
65935,453691,15245,17758,17580,0,0.1268893396404337,0.029338408778621546,554964,0.9363237975796628
