matches,mismatches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
172790,72978,12718,32947,6045,0,0.29693857621822206,0.05174798997428469,284760,0.86307065599101
