invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
11600,21758,4846,5693,620,0,0.4598159218142139,0.058829110921339786,43897,0.24008474383215253
