matches,mismatches_next_base,mismatches,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
477491,11953,61030,10787,5656,0,0.11332891382137372,0.022195977501341637,554964,0.9703710510952062
