mismatches,matches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
72984,173835,30638,12277,7303,0,0.29569846729789845,0.04974090325299106,284760,0.8667614833544037
