invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
30306,13045,269,278,36,0,0.49177330895795246,0.06581352833638025,43898,0.012460704360107521
