matches,mismatches_next_base,mismatches,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
42591,12034,21092,47932,660,0,0.3312029898088972,0.18896722830268675,112275,0.567205522155422
