invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
38492,8033,417,314,47,0,0.42954856361149113,0.06429548563611491,47256,0.015468935161672592
