matches,mismatches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
65025,35411,5880,25412,2630,0,0.3525727826675694,0.05854474491218288,128478,0.7817369510733355
