matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
79921,41317,6696,16259,51914,0,0.3407924908032135,0.05523020835051717,189411,0.6400789816853298
