missing_hit,invalid_lift,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
19602,108609,160,107,16,0,0.40074906367041196,0.0599250936329588,128478,0.0020781768084808293
