missing_hit,invalid_lift,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
30177,251198,1485,1900,1384,0,0.5612998522895125,0.4088626292466765,284760,0.011887203258884675
