mismatches,matches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
43805,72675,2249,3283,871,0,0.3760731456043956,0.028185096153846154,119600,0.9739130434782609
