matches,mismatches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
18172,14534,1852,10013,1178,0,0.4443832935852749,0.056625695591023054,43897,0.7450623049411121
