mismatches,matches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
20177,69325,5390,2431,17383,0,0.22543630309937207,0.027161404214430963,112275,0.7971676686706747
