missing_hit,invalid_lift,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
13076,30145,298,378,38,0,0.4408284023668639,0.05621301775147929,43897,0.015399685627719433
