missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
63858,115764,50399,8517,54739,0,0.30331060464724396,0.05125689834680404,284760,0.583519454979632
