matches,mismatches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
20120,14851,1977,10842,1442,0,0.42466615195447655,0.05653255554602385,47255,0.7400486720981907
