mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
33183,63136,5506,29604,2555,0,0.344511467104102,0.05716421474475441,128478,0.7496925543672847
