missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
41014,56477,28786,4625,2201,0,0.33761420545840515,0.054243927612211626,128478,0.6636389109419512
