missing_hit,invalid_lift,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
37888,44678,30313,15599,2606,0,0.3397586687576233,0.05676075971423593,128478,0.3573530098538271
