matches,mismatches_next_base,mismatches,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
170710,7158,59180,5451,2545,0,0.25742746530949584,0.031136630562442907,237886,0.9663872611250767
