matches,mismatches_next_base,mismatches,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
87648,2600,22149,1864,614,0,0.2017268231372442,0.02368006411832746,112275,0.9779291917167668
