mismatches,matches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
57071,166365,6584,12256,2194,0,0.2554243720797007,0.02946705096761489,237886,0.9392566187165281
