matches,mismatches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
57141,36993,2935,19487,5978,0,0.3929823443176748,0.031178957656107252,119599,0.7870801595331065
