matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
171361,71088,7708,12791,34603,0,0.293208056127268,0.05275748714162566,284760,0.8514152268577048
