invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
3522,10443,14544,18746,1741,0,0.4368879543406428,0.05229798738359868,47255,0.7044757168553593
