missing_hit,mismatches,matches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
38038,70797,169197,12293,6728,0,0.2949948748718718,0.05122211388618049,284760,0.8427939317319848
