mismatches,matches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
28132,50519,4876,2578,47249,0,0.3576814026522231,0.06199539738846296,128478,0.612174847055527
