mismatches,matches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
61501,483876,12058,7111,2476,0,0.11276786516483094,0.022109476563918172,554964,0.9827250055859479
